Ekran_Boyutu,Ekran_Karti,Ekran_Yenileme_Hizi,Hard_Disk_Kapasitesi,Ram,SSD_Kapasitesi,Cozunurluk,Islemci_Nesli,Islemci_Tipi,Isletim_Sistemi,url,price,marka
14.0,Dahili Ekran Kartı,60.0,0.0,4.0,256.0,1920 x 1080,1.0,Intel Celeron,Free Dos,https://www.trendyol.com//lenovo/v14-igl-intel-celeron-n4020-4gb-256gb-ssd-600-fdos-14-fhd-dizustu-bilgisayar-82c2001gtx-p-69792817,9.449,lenovo
15.6,Belirtilmemiş,60.0,0.0,8.0,256.0,1920 x 1080,7.0,AMD Ryzen 5,Windows,https://www.trendyol.com//lenovo/ideapad-1-15amn7-amd-ryzen-5-7520u-8gb-256gb-ssd-notebook-82vg008ptx-p-550867039,12.159,lenovo
15.6,Nvidia GeForce MX550,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/inspiron-3520-intel-core-i5-1235u-16gb-512gb-ssd-mx550-ubuntu-15-6-fhd-i3520600bua66-p-776126599,19.44,dell
14.0,Paylaşımlı,,,16.0,256.0,1600 x 900,,Intel Core i5,Windows,https://www.trendyol.com//toshiba/toshiba-tecra-z40-a-180-i5-4310u-vpro-16gb-256gb-ssd-14-win7-8-10-pro-p-79607131,26.785,toshiba
15.6,Nvidia GeForce MX350,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-82kb09cntx01-i5-1135g7-8gb-512ssd-mx350-15-6-fullhd-freedos-tasinabilir-bilgisayar-cnt00-p-766909700,18.2569,lenovo
16.1,Nvidia GeForce RTX 4060,165.0,0.0,16.0,1.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/omen-16-wf0028nt-i7-13700hx-16gb-ram-1tb-ssd-8gb-rtx4060-16-1-inc-fhd-freedos-siyah-7q7y0ea-p-749862920,45.999,hp
14.0,Paylaşımlı,,,4.0,128.0,1366 x 768,1.0,Intel Celeron,Windows,https://www.trendyol.com//lenovo/ideapad-1-14igl05-intel-celeron-n4000-4gb-128gb-ssd-uhd-600-windows-10-14-hd-laptop-81vu0042tx-p-49272655,8.399,lenovo
15.6,,,0.0,,512.0,,,,,https://www.trendyol.com//asus/x515ea-ej174202-i5-1135g7-16gb-512gb-ssd-15-6-fhd-freedos-p-380064655,23.499,asus
15.6,AMD Radeon Graphics,60.0,0.0,32.0,512.0,1920 x 1080,5.0,AMD Ryzen 3,Windows,https://www.trendyol.com//hp/15s-eq2010nt-amd-ryzen-3-5300u-32gb-ram-512gb-ssd-15-6-inc-fhd-win11home-hp4h0k2ea16-zettacanta-p-742039967,15.2,hp
15.6,Intel Iris Graphics,60.0,0.0,24.0,1.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//hp/hp-250-g8-intel-i5-1135g7-24gb-1tb-ssd-windows-11-pro-15-6-fhd-tasinabilir-bilgisayar-853u8es10-p-771552521,15.999,hp
15.6,AMD Radeon Graphics,120.0,1.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Windows,https://www.trendyol.com//dell/inspiron-15-3525-i3525221wh09-ryzen5-5500u-16gb-1tb-512ssd-15-6-fullhd-w11h-tasinabilir-bilgi-p-775831037,15.7523,dell
16.0,Nvidia Quadro RTX 5000,60.0,0.0,32.0,1.0,1920 x 1200,13.0,Intel Core i7,Windows,https://www.trendyol.com//hp/zbook-firefly-g10-865p4ea-i7-1365u-32gb-1tb-ssd-4gb-a500-16-windows-11-pro-p-744602730,64.617,hp
15.6,Intel Iris Graphics,60.0,0.0,64.0,1.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-21a21-i5-1135g7-64gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-364321943,16.0371,everest
,,,,,,,,,,https://www.trendyol.com//casper/nirvana-c500-1235-8v00x-g-f-intel-core-i5-1235u-8gb-ram-500-gb-nvme-ssd-gen4-freedos-p-676474859,14.699,casper
15.6,Intel XE Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-82rk00tltx04-i5-1235u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-cnt00-p-772584053,16.0516,lenovo
15.6,AMD Radeon Graphics,60.0,0.0,8.0,512.0,1920 x 1080,7.0,AMD Ryzen 5,Windows,https://www.trendyol.com//acer/aspire-3-a315-24p-r1x3-nx-kdeey-003a1-ryzen5-7520u-8gb-512ssd-15-6-fullhd-w11h-tasinabilir-bil-p-774074496,12.6421,acer
15.6,Nvidia GeForce MX350,60.0,0.0,16.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-15itl6-intel-i5-1155g7-16gb-256gb-ssd-mx350-freedos-15-6-82h8036atxa197-p-775556016,16.1536,lenovo
16.1,Nvidia GeForce RTX 4080,165.0,0.0,32.0,1.0,1920 x 1080,13.0,Intel Core i7,Free Dos,https://www.trendyol.com//hp/omen-16-wf0011nt-intel-core-i7-13700hx-32-gb-1tb-rtx4080-12gb-16-1-165hz-fhd-dos-81t48ea-p-741173369,71.999,hp
15.6,AMD Radeon Graphics,60.0,0.0,8.0,256.0,1920 x 1080,7.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//acer/aspire-3-a315-24p-r8ka-amd-ryzen-5-7520u-8gb-256gb-ssd-freedos-15-6-fhd-nx-kdeey-00a-p-785475468,13.9988,acer
15.6,Nvidia GeForce GTX 1650,120.0,0.0,8.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Windows,https://www.trendyol.com//lenovo/ideapad-gaming-3-ryzen-5-5600h-8-gb-ram-512gb-ssd-gtx-1650-4gb-15-6-win-11-h-82k2022dtx-laptop-golg-p-654281327,23.949,lenovo
14.0,AMD Radeon Graphics,60.0,0.0,24.0,1.0,1920 x 1200,13.0,AMD Ryzen 5,Windows,https://www.trendyol.com//asus/vivobook-s-14-flip-amd-ryzen-5-7530u-24gb-1tb-ssd-60hz-wuxga-14-0-fhd-win11h-tn3402ya-lz172wt7-p-781599889,28.599,asus
15.6,Intel HD Graphics,60.0,128.0,128.0,128.0,1920 x 1080,13.0,Intel Celeron,Windows,https://www.trendyol.com//technopc/ti15n33-15-6-hd-ekran-n3350e-4-gb-ram-128-gb-240gb-ssd-freedos-kirmizi-dizustu-bilgisayar-p-654370629,7.9,technopc
16.0,Nvidia GeForce RTX 4080,240.0,0.0,32.0,1.0,2560 x 1600,13.0,Intel Core i9,Free Dos,https://www.trendyol.com//acer/nitro-ph16-core-i9-13900hx-32-gb-1tb-ssd-rtx-4080-12-gb-freedos-16-wqxga-notebook-nh-qjsey-001-p-748078247,83.999,acer
16.0,Nvidia GeForce RTX 4070,120.0,500.0,32.0,2.0,3200 x 1800,13.0,Intel Core i9,Free Dos,https://www.trendyol.com//asus/proart-studiobook-pro-16-oled-h7604ji-my084-8gb-rtx4070-i9-13980hx-32gb-2tb-ssd-16-oled-120hz-p-743603442,89.999,asus
15.6,Nvidia GeForce RTX3060,144.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//acer/nitro-5-an515-57-intel-core-i7-11800h-8gb-512gb-ssd-6gb-rtx-3060-15-6-fhd-ips-144hz-freedos-p-472967013,33.45,acer
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,128.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-bq961w-p1-intel-core-i3-1115g4-8gb-128gb-ssd-full-hd-windows11-15-6-p-686128184,10.199,asus
14.0,Dahili Ekran Kartı,60.0,250.0,1.0,128.0,1280 x 800,1.0,AMD Ryzen 3,Free Dos,https://www.trendyol.com//dell/g16-7630-i9-13900hx-32gb-1tb-nvme-ssd-16-inc-rtx4070-240hz-win11h-g76302401024h-gaming-notebook-tasi-p-734376905,79.275,dell
15.6,Intel UHD Graphics,60.0,0.0,8.0,500.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//casper/nirvana-c500-1115-8v00t-g-f-intel-core-i3-1115g4-8gb-ram-500gb-ssd-gen4-windows-11-home-p-445486516,13.599,casper
15.6,Intel Iris Graphics,60.0,0.0,8.0,250.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//casper/nirvana-c500-1155-8d00t-g-f-intel-core-i5-1155g7-8gb-ram-250gb-ssd-w11-home-p-349212842,14.875,casper
15.6,Intel UHD Graphics,60.0,0.0,4.0,256.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/i3-11155g1-4-gb-256-gb-ssd-15-6-freedos-fhd-x515ea-bq3293-p-683380469,9.499,asus
16.0,Nvidia RTX A3000,60.0,0.0,32.0,2.0,3840 x 2400,12.0,Intel Core i9,Free Dos,https://www.trendyol.com//asus/proart-studiobook-16-oled-w7600z3a-l2070-i9-12900h-32gb-ram-2tb-ssd-12gb-rtxa3000-16-4k-oled-p-367042906,97.999,asus
15.6,Intel UHD Graphics,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-bq967w02-i3-1115g4-8gb-512ssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-443851486,11.5999,asus
14.0,Nvidia GeForce RTX 3090,120.0,0.0,4.0,256.0,1920 x 1080,10.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/e15-21e60052tx-i7-1255u-16gb-512gb-15-6-w11pro-p-770956918,31.999,lenovo
15.6,Nvidia GeForce RTX 4050,144.0,0.0,32.0,2.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/excalibur-g870-1245-dxa0x-b-intel-core-i5-12450h-32gb-ram-2tb-nvme-ssd-gen4-6gb-rtx4050-freedos-p-672154569,34.999,casper
16.1,Nvidia GeForce RTX 4070,144.0,0.0,32.0,1.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-16-s0065nt-8w8a7ea-amd-ryzen-7-7840hs-32gb-ram-1tb-ssd-8gb-rtx-4070-16-1-fhd-freedos-mavi-p-770054791,48.999,hp
,,,,,,,,,,https://www.trendyol.com//dell/inspiron-3511-intel-core-i5-1135g7-8gb-512gb-ssd-mx350-ubuntu-15-6-f1135f85n-p-211927063,17.999,dell
15.6,Nvidia GeForce RTX 4060,144.0,0.0,32.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//gigabyte/g5-kf-e3ee313sd32-intel-core-i5-12500h-32gb-512gb-ssd-rtx4060-freedos-15-6-fhd-ips-p-785184531,32.499,gigabyte
14.0,Dahili Ekran Kartı,60.0,0.0,12.0,256.0,1920 x 1080,3.0,AMD Ryzen 3,Windows,https://www.trendyol.com//asus/d415-r3-3250-12-gb-ram-256-gb-m2-ssd-fhd-14-win-11-p-774965640,14.866,asus
14.0,Intel UHD Graphics,60.0,0.0,8.0,256.0,1920 x 1080,11.0,Intel Core i3,Linux,https://www.trendyol.com//dell/vostro-3420-intel-core-i3-1115g4-8gb-256gb-ssd-14-0-fhd-ubuntu-n1000vnb3420u-p-723748622,11.499,dell
15.6,Intel Iris Graphics,60.0,0.0,32.0,1.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//everest/everbook-eb-15r08-i5-1135g7-32gb-500ssd-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-639508904,14.7501,everest
15.6,Nvidia GeForce GTX 1650,144.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i5,Windows,https://www.trendyol.com//casper/excalibur-g770-1245-dfh0p-b-intel-core-i5-12450h-32gb-ram-1tb-ssd-gen4-4gb-gtx-1650-windows-11-home-p-445752169,27.999,casper
17.3,Nvidia GeForce RTX 4090,240.0,0.0,64.0,4.0,2560 x 1440,13.0,Intel Core i9,Windows,https://www.trendyol.com//hp/omen-17-ck2001nti9-13900hx-64gb-2tb-ssd-2tb-ssd-w11pro-rtx4090-16gb-17-3-qhd-240hz-7p6d4ea12-p-741804427,163.2,hp
15.6,Intel XE Graphics,60.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1504za-bq441a2-i7-1255u-16gb-512ssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-cn-p-776802092,22.549,asus
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//lenovo/ideapad-1-ryzen-7-5700u-16gb-512gb-ssd-15-6-fhd-fdos-tasinabilir-bilgisayar-82r4006ftr-p-744639585,13.399,lenovo
15.6,Nvidia GeForce RTX 3050,144.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/tuf-gaming-f15-fx506hc-hn409-intel-i5-11400h-8gb-512gb-ssd-rtx3050-144hz-dos-15-6-fhd-notebook-p-446433335,33.333,asus
14.0,AMD Radeon Graphics,60.0,0.0,16.0,1.0,1920 x 1080,5.0,AMD Ryzen 5,Free Dos,https://www.trendyol.com//hp/245-g9-6q8m2es05-ryzen5-5625u-16gb-1tbssd-14-fullhd-freedos-tasinabilir-bilgisayar-p-356451057,14.349,hp
15.6,Dahili Ekran Kartı,60.0,0.0,24.0,256.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//asus/x515ea-ej357803-i5-1135g7-24gb-256gb-ssd-16gb-optane-15-6-fhd-freedos-p-736421058,13.239,asus
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,512.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/probook-450-g9-6s6z1ea-intel-core-i5-1235u-8gb-512gb-ssd-15-6-fullhd-freedos-tasinabilir-bilgisa-p-358464011,19.999,hp
14.0,Intel Iris Graphics,60.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//hp/240-g9-intel-core-i7-1255u-32gb-1tb-ssd-14-fhd-windows-11-home-c6q8m0es27-p-635094030,31.8,hp
14.0,Nvidia GeForce MX330,60.0,0.0,16.0,512.0,1366 x 768,11.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3400-intel-core-i5-1135g7-16gb-512gb-ssd-mx330-14-inc-win-11-home-p-768561334,15.599,dell
14.0,Intel XE Graphics,60.0,0.0,8.0,256.0,1920 x 1200,13.0,Intel Core i5,Windows,https://www.trendyol.com//dell/inspiron-14-5430-intel-core-i5-1335u-8gb-256gb-ssd-14-fhd-windows-11-notebook-ins5430rpl1511w-p-750505843,18.999,dell
13.3,Dahili Ekran Kartı,120.0,250.0,8.0,256.0,2560 x 1600,3.0,Apple M1,Mac Os,https://www.trendyol.com//apple/macbook-air-mgnd3tu-a-m1-8gb-256gb-ssd-retina-13-3inc-gold-p-410963851,31.17,apple
15.6,Nvidia GeForce RTX 3050 Ti,165.0,0.0,16.0,256.0,1920 x 1080,11.0,Intel Core i7,Free Dos,https://www.trendyol.com//lenovo/ideapad-gaming-3-intel-core-i7-11390h-16gb-256gb-ssd-rtx3050ti-fdos-15-6-fhd-82k100kdtx01-p-679763347,36.2,lenovo
14.0,Intel HD Graphics,60.0,512.0,8.0,512.0,1920 x 1080,12.0,Intel Core i3,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i3-1215u-8gb-512gb-ssd-freedos-14-inc-82rj00dftx-isikli-klavye-p-780557484,11.989,lenovo
13.0,Intel Iris Graphics,120.0,0.0,16.0,256.0,2880 x 1800,12.0,Intel Core i7,Windows,https://www.trendyol.com//microsoft/surface-pro-9-qil-00025-intel-i7-1255u-13-touch-16gb-256gb-ssd-win11p-siyah-1-yil-garanti-p-780375041,61.915,microsoft
15.6,Belirtilmemiş,60.0,0.0,8.0,256.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//asus/x515ja-bq3258w-core-i5-1035g1-8gb-ram-256gb-ssd-15-6-win-11-laptop-gri-p-467773537,14.999,asus
15.6,Intel HD Graphics,60.0,0.0,8.0,128.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/x515ea-bq967w-onl-intel-core-i3-1115g4-15-6-8-gb-ram-128-gb-ssd-w11-tasinabilir-bilgisayar-p-369724695,10.449,asus
15.6,Intel HD Graphics,60.0,0.0,4.0,256.0,1366 x 768,10.0,Intel Core i3,Windows,https://www.trendyol.com//lenovo/ideapad-s145-15iil-intel-core-i3-1005g1-4gb-256gb-ssd-windows-10-15-6-hd-laptop-81w800j8tx-p-48276215,10.499,lenovo
15.6,Nvidia GeForce RTX 4060,144.0,0.0,64.0,2.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//casper/excalibur-g870-1265-exb0r-b-intel-core-i7-12650h-64gb-ram-2tb-nvme-ssd-8gb-rtx4060-windows-11-pro-p-737917516,45.999,casper
15.6,Intel Iris Graphics,60.0,0.0,8.0,256.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-8-gb-256-gb-ssd-15-6-fhd-windows-10-pro-n1605pvnb3520u-bt60-p-780590515,15.6762,dell
14.0,Intel Iris Graphics,60.0,512.0,16.0,512.0,2240 x 1400,13.0,Intel Core i5,Windows,https://www.trendyol.com//hp/pavilion-plus-evo-14-eh1000nt-13-nesil-core-i5-1340p-16gb-512ssd-14inc-w11-p-779234037,31.141,hp
15.6,Intel Iris Graphics,60.0,0.0,8.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-8-gb-512-gb-ssd-15-6-fhd-windows-10-home-n1605pvnb3520u-bt25-p-776111301,15.9638,dell
15.6,Intel Iris Graphics,60.0,0.0,8.0,512.0,1920 x 1080,10.0,Intel Core i5,Windows,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-8-gb-512-gb-ssd-15-6-fhd-windows-11-home-n1605pvnb3520u-bt45-p-776111198,15.9638,dell
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,10.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-16-gb-1-tbssd-15-6-fhd-freedos-n1605pvnb3520u-bt12-p-776084991,15.9997,dell
15.6,Intel Iris Graphics,60.0,0.0,24.0,512.0,1920 x 1080,10.0,Intel Core i5,Free Dos,https://www.trendyol.com//dell/vostro-3520-core-i5-1235u-24-gb-512-gb-ssd-15-6-fhd-freedos-n1605pvnb3520u-bt8-p-776083445,15.9997,dell
15.6,Intel Iris Graphics,60.0,0.0,32.0,500.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/nirvana-c550-1235-dv00x-g-f-intel-core-i5-1235u-32gb-ram-500gb-nvme-ssd-gen4-freedos-p-740918716,17.499,casper
15.6,Belirtilmemiş,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/ideapad-3-intel-core-i5-1155g7-yeni-nesil-8gb-512gb-ssd-freedos-15-6-fhd-82h8034etx-p-677045248,14.299,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,16.0,256.0,1920 x 1080,13.0,Intel Xeon,Free Dos,https://www.trendyol.com//lenovo/v15-g4-amn-82yu00q6tx-r5-7520u-8gb-256gb-ssd-15-6-fdos-p-778160917,11.999,lenovo
15.6,Nvidia GeForce 1050 Ti,60.0,0.0,4.0,128.0,1920 x 1080,11.0,Intel Core i3,Windows,https://www.trendyol.com//asus/vivobook-x1500ea-bq2503w-i3-1115g4-4-gb-128-gb-ssd-15-6-full-hd-tasinabilir-dizustu-bilgisayar-p-450537562,12.999,asus
16.0,Intel Iris Graphics,60.0,0.0,8.0,512.0,2560 x 1600,12.0,Intel Core i5,Windows,https://www.trendyol.com//lenovo/ideapad-flex-5-82r8009rtx-i5-1235u-8gb-512ssd-16-qhd-touch-w11h-tasinabilir-bilgisayar-p-778775751,28.999,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,8.0,256.0,1920 x 1080,7.0,AMD Ryzen 5,Windows,https://www.trendyol.com//lenovo/v15-g4-amd-ryzen-5-7520u-8-gb-256-sdd-82yu00q6txa3-15-6-w10pro-tasinabilir-bilgisayar-p-772742563,11.803,lenovo
15.6,Intel XE Graphics,60.0,0.0,40.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//asus/vivobook-15-x1504za-bq441a7-i7-1255u-40gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-cn-p-776801867,25.1451,asus
15.6,Intel XE Graphics,120.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//dell/vostro-3520-n1608pvnb3520-u04-i7-1255u-15-6-16gb-1tb-fhd-ubuntu-p-759706497,20.9999,dell
15.6,Dahili Ekran Kartı,120.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//dell/vostro-3520-i7-1255u-16gb-512gb-ssd-15-6-fhd-free-dos-tasinabilir-bilgisayar-n1608pvnb3520u001-p-781319593,19.6225,dell
15.6,Nvidia GeForce RTX 2050,144.0,0.0,32.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//casper/excalibur-g870-1245-dfg0x-b-intel-core-i5-12450h-32-gb-ram-1-tb-nvme-ssd-gen4-4gb-rtx-2050-freedos-p-746289831,26.999,casper
15.6,Nvidia GeForce MX550,60.0,0.0,32.0,512.0,1920 x 1080,12.0,Intel Core i7,Free Dos,https://www.trendyol.com//acer/extensa-15-ex215-55g-7606-nx-egzey-005a3-i7-1255u-32gb-512ssd-mx550-15-6-fullhd-freedos-tasina-p-780296026,22.6201,acer
16.1,Nvidia GeForce RTX3060,144.0,0.0,16.0,1.0,1920 x 1080,5.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-16-e0052nt-amd-ryzen-r7-5800h-16-gb-1-tb-ssd-6-gb-rtx3060-16-1-mavi-144hz-fhd-54s73ea-p-462193894,31.9,hp
15.6,Nvidia GeForce MX550,60.0,0.0,8.0,512.0,1920 x 1080,11.0,Intel Core i5,Free Dos,https://www.trendyol.com//hp/250-g9-6q8m6es-i5-1235u-8gb-512gb-ssd-15-6-full-hd-freedos-notebook-p-353769658,19.2999,hp
15.6,Nvidia GeForce RTX 3050,120.0,0.0,32.0,512.0,1920 x 1080,5.0,AMD Ryzen 5,Windows,https://www.trendyol.com//dell/g15-5525-ryzen-5-6600h-32gb-512gb-ssd-4gb-rtx3050-15-6-fhd-120hz-windows-11-g1555251000wh32gb-p-782530451,27.489,dell
14.5,Intel Iris Graphics,120.0,1.0,16.0,0.0,2880 x 1800,12.0,Intel Core i5,Windows,https://www.trendyol.com//asus/zenbook-pro-14-duo-evo-12-nesil-core-i5-12500h-16gb-1tb-14-5inc-w11-p-369662060,89.999,asus
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Windows,https://www.trendyol.com//lenovo/v15-g2-alc-amd-ryzen-7-5700u-16-gb-512-gb-windows-11-home-15-6-fhd-82kd0044txar39-p-780871934,14.6856,lenovo
15.6,AMD Radeon Graphics,60.0,0.0,8.0,1.0,1920 x 1080,7.0,AMD Ryzen 7,Windows,https://www.trendyol.com//hp/pavilion-15-eh3003nt-amd-ryzen-7-7730u-8gb-1tb-ssd-intel-iris-xe-win11pro-15-6-fhd-hp7p6j8ea35-p-742030525,30.0,hp
13.3,Intel XE Graphics,60.0,0.0,16.0,1.0,2880 x 1800,13.0,Intel Core i7,Windows,https://www.trendyol.com//asus/zenbook-s-13-oled-i7-1355u-16gb-1tb-ssd-2-8k-13-3-60hz-windows-11-home-ux5304va-nq020w-p-781692664,58.999,asus
15.6,Dahili Ekran Kartı,60.0,0.0,12.0,256.0,1920 x 1080,11.0,Intel Core i3,Free Dos,https://www.trendyol.com//asus/i3-1115g4-12gb-256gb-ssd-15-6-freedos-tasinabilir-bilgisayar-x515ea-ej3579t4-p-719058943,10.399,asus
15.6,Nvidia GeForce RTX 4050,165.0,0.0,32.0,512.0,1920 x 1080,13.0,Intel Core i7,Windows,https://www.trendyol.com//dell/g15-5530-g155530010wh04-i7-13650hx-32gb-512ssd-rtx4050-15-6-fullhd-w11h-tasinabilir-bilgisayar-p-777267116,43.4932,dell
14.0,Intel UHD Graphics,60.0,0.0,16.0,512.0,1366 x 768,11.0,Intel Core i3,Windows,https://www.trendyol.com//dell/vostro-3400-n4001vn3400u12-i3-1115g4-16gb-512ssd-14-hd-w11h-tasinabilir-bilgisayar-p-446336231,12.999,dell
16.1,Nvidia GeForce RTX3060,144.0,0.0,16.0,512.0,1920 x 1080,12.0,Intel Core i7,Windows,https://www.trendyol.com//hp/victus-gaming-16-intel-i7-12700h-16gb-512gb-ssd6gb-rtx3060-w11pro-16-1-fhd-144hz-68p19ea19-p-635059955,55.9,hp
18.0,RX6700M,90.0,750.0,48.0,4.0,4480 x 2520,5.0,Apple M1,Windows,https://www.trendyol.com//von-januar/ayarlanabilir-notebook-stant-macbook-laptop-standi-p-737333905,69.0,von-januar
15.6,Intel Iris Graphics,60.0,0.0,16.0,1.0,1920 x 1080,12.0,Intel Core i5,Free Dos,https://www.trendyol.com//lenovo/v15-82tt00a6tx05-i5-1235u-16gb-1tbssd-15-6-fullhd-freedos-tasinabilir-bilgisayar-p-746147598,15.6999,lenovo
15.6,AMD Radeon Graphics,60.0,0.0,8.0,1.0,1920 x 1080,7.0,AMD Ryzen 5,Windows,https://www.trendyol.com//acer/aspire-3-a315-24p-r808-nx-kjeey-001a3-ryzen5-7520u-8gb-1tbssd-15-6-fullhd-w11p-tasinabilir-bil-p-774831294,18.4131,acer
16.1,Nvidia GeForce RTX 4060,144.0,0.0,16.0,1.0,1920 x 1080,7.0,AMD Ryzen 7,Free Dos,https://www.trendyol.com//hp/victus-16-s0050nt-r7-7840hs-16gb-1tb-ssd-rtx4060-8gb-freedos-16-1-144-hz-notebook-892p8ea-p-739507897,41.899,hp
15.6,Intel Iris Graphics,60.0,0.0,64.0,512.0,1920 x 1080,13.0,Intel Core i5,Windows,https://www.trendyol.com//hp/15-fd0006nt-86n54ea04-i5-1335u-64gb-512ssd-15-6-fullhd-w11h-tasinabilir-bilgisayar-cnt005-p-773841523,23.899,hp
15.0,M2 10 Çekirdekli,120.0,512.0,8.0,512.0,2880 x 1800,2.0,Apple M2,Mac Os,https://www.trendyol.com//apple/15-inch-macbook-air-apple-m2-chip-with-8-core-cpu-and-10-core-gpu-512gb-silver-p-736178355,59.49,apple
13.3,M2 10 Çekirdekli,60.0,0.0,16.0,256.0,2560 x 1600,2.0,Apple M2,Mac Os,https://www.trendyol.com//apple/macbook-pro-uyumlu-z16rm216256-tq6-m2-16gb-256gb-ssd-retina-13-3inc-uzay-grisi-p-355657647,59.99,apple
15.6,AMD Radeon Graphics,60.0,0.0,16.0,512.0,1920 x 1080,5.0,AMD Ryzen 7,Windows,https://www.trendyol.com//lenovo/v15-g3-amd-r7-5825u-16gb-512gb-ssd-15-6-fhd-w11home-tasinabilir-bilgisayar-82tv004mtx-p-712965061,16.576,lenovo
15.6,Dahili Ekran Kartı,60.0,0.0,12.0,512.0,1920 x 1080,11.0,Intel Core i5,Windows,https://www.trendyol.com//hp/250-g8-i5-1135g7-12gb-512gb-ssd-windows-11-pro-15-6-fhd-tasinabilir-bilgisayar-853u7es19-p-779424131,14.299,hp
